745,Elaine Valenzuela,1908/11/09,3565 Le Moyne,Louisville,40156,Kentucky,443 127 6090
182,Bianca Webb,1998/08/25,5825 Sioux,St. Paul,55066,Minnesota,702 863 6961
510,Joey Salazar,1902/10/28,2250 Wicker Park,Pittsburgh,15455,Pennsylvania,603 482 4292
103,Benson Monroe,1938/02/15,7819 Churchill,Orlando,32812,Florida,303 784 4341
845,Samantha Potts,2013/11/04,1812 Austin,Kansas City,66032,Kansas,312 500 8568
174,Katelyn Oconnor,1933/02/05,9934 Kirkwood,Charleston,29407 ,South Carolina,442 621 9526
297,Lizbeth Pickett,1901/03/24,7952 Seminole,Riverside,92534 ,California,949 942 7707
808,Jessica Acevedo,2010/09/04,760 Old Lake Shore,Naperville,60406,Illinois,779 518 1714
933,Joey Bishop,1984/11/27,1454 Urban,Minneapolis,55307,Minnesota,430 215 8289
463,Gavin Decker,1924/08/15,3960 Alta Vista,Toledo,43313,Ohio,770 716 3255
956,Thomas Rowland,1901/11/12,299 Canal,Oklahoma City,73772,Oklahoma,210 850 3868
496,Xavier Burke,1978/07/23,3192 Delano,Lansing,48829,Michigan,610 523 8502
17,Ayana Montoya,1954/12/04,4823 Attrill,Gilbert,85243,Arizona,316 848 0389
933,Kaia Hinton,1961/05/13,8055 Lake Lower,Joliet,60455,Illinois,661 183 2168
616,Patrick Vang,2005/03/29,8661 Westgate,Springfield,65778,Missouri,570 807 1152
597,Soren Cross,1992/10/17,9087 Schilling,Lansing,48879,Michigan,470 250 8035
901,Xavier Vaughn,2014/12/17,122 Montgomery,Riverside,92583 ,California,662 278 9049
395,Avery David,1942/11/12,8764 Corbett,Honolulu,96047,Hawaii,847 161 7915
359,Philip Bean,2000/04/14,6237 Matson,Chandler,85245,Arizona,716 491 9203
458,Joanna Charles,1980/12/25,248 Cambridge,Columbus,31951,Georgia,517 804 2639
810,Julianna Wong,1927/10/13,5874 Besly,Hampton,23622,Virginia,830 730 5859
893,Kieran Moreno,1914/10/26,4481 Riversedge,Baton Rouge,70138,Louisiana,571 835 7875
968,Sterling Chen,1905/09/17,6354 Asher,Henderson,89092,Nevada,951 398 9417
743,Brett Hendrix,1946/05/14,8325 Avenue O,Los Angeles,90899,California,308 787 7553
845,Kaitlin Baird,2009/04/05,7642 64th,Tempe,85027,Arizona,830 677 4257
997,Dorothy Herring,1961/12/14,9691 St Clair,Irving,75051,Texas,903 458 2016
862,Brendon Good,1937/10/27,9533 Dan Ryan 76th St,West Valley City,84073,Utah,260 729 9603
113,Tobias Sargent,1958/12/23,5539 Austin Av Jfk,Philadelphia,19825,Pennsylvania,602 293 2632
529,Gustavo Cunningham,1937/08/14,6543 Lieb,Seattle,98342,Washington,515 928 5516
225,Lionel Knapp,1918/01/28,8265 Kennedy Adams St,Olathe,66050,Kansas,947 257 0475
783,Karla Waller,1992/06/20,7700 River,Columbus,31998,Georgia,908 888 2426
383,Elian Walker,1914/02/10,7355 Chicago Skyway,Moreno Valley,92589,California,562 826 5996
948,Norah Greene,1934/07/01,1012 Ib Dan Ryan,Cedar Rapids,52221,Iowa,267 672 5618
495,Victoria Dominguez,1937/04/09,839 Matson,Indianapolis,46900,Indiana,442 438 6902
849,Guillermo Crawford,1954/05/17,8694 Kennedy Jackson Bl,Pittsburgh,15567,Pennsylvania,215 904 0687
10,Austin Hancock,1902/05/14,1222 Logan,Manchester,03109,New Hampshire,979 751 2668
94,Edgar Schultz,1979/12/28,2758 Holland,Chandler,85210,Arizona,818 976 4442
359,Cain Gould,1948/05/30,5324 Court,Evansville,47763,Indiana,210 360 5440
110,Yamileth Carter,2015/10/15,1447 Fletcher,Fontana,92393,California,424 289 9254
183,Aleah Giles,1951/06/28,5376 Lincoln Park,Coral Springs,33013,Florida,747 562 2271
166,Conrad Roman,1945/08/19,3123 Kennedy Ontario St Sb,Glendale,85095,Arizona,301 434 2529
999,Lia Mcleod,1981/08/10,5458 Sayre,Murfreesboro,37144,Tennessee,239 520 5880
717,Lyric Mcmahon,1904/09/10,8968 Forest Preserve,San Jose,95244,California,939 901 8442
939,Rachel Griffin,1965/03/08,9706 Garfield Square,Yonkers,10761,New York,321 840 4369
678,Annalise Brady,1919/11/25,6172 Cannon,Montgomery,36177 ,Alabama,940 528 9938
258,Fletcher Hamilton,1909/05/21,8567 North,Anchorage,99575,Alaska,212 958 2810
265,Curtis Summers,2008/03/21,6795 Kennedy Ontario St Nb,Gilbert,85273,Arizona,260 574 9500
537,Elijah Klein,1934/06/26,3407 Hobart,Durham,27846 ,North Carolina,417 461 2345
258,Margaret Potter,1915/02/22,4519 Barry,St. Petersburg,33787,Florida,760 924 0033
612,Emilio Atkins,1960/10/12,5130 Dan Ryan 63rd St,Fontana,92396,California,918 274 6605
785,Alvaro Soto,1909/12/26,4797 Morgan,North Las Vegas,89841 ,Nevada,319 676 1855
938,Enzo Velez,2005/09/03,3257 Elias,Sioux Falls,57052,South Dakota,617 165 9858
80,Teagan Calderon,1999/04/22,3109 Eddy,Salt Lake City,84008,Utah,310 704 9023
754,Jayleen Yates,1963/02/17,3806 Avenue M,West Valley City,84072,Utah,913 934 4174
269,Jacqueline Workman,2003/02/27,7842 East River,Honolulu,96766,Hawaii,610 255 9703
482,Kingston Barnes,1939/08/22,5708 Cahill,Toledo,43814,Ohio,603 247 2270
845,Heidi Palmer,1956/09/28,9322 Belden,Fargo,58001,North Dakota,308 349 9421
524,Aliyah Thomas,2013/06/30,1659 Giddings,Kansas City,66801,Missouri,302 362 9332
427,Jaden Olson,1936/07/31,6015 Tonty,Irvine,92620,California,325 523 7215
879,Marisa West,1968/12/16,1559 60th,Shreveport,71166,Louisiana,762 819 7133
214,Zuri Espinoza,1970/09/19,3235 Armour,Scottsdale,85005,Arizona,813 272 3657
102,Talon Mercado,1971/02/02,2340 Clinton,Buffalo,14246,New York,845 839 9616
759,Kaelyn Everett,1904/03/04,4646 Eisenhower Paulina St,Paterson,07504,New Jersey,740 736 5041
355,Josie Ramirez,1996/10/03,9027 Granville,Tampa,33504,Florida,228 472 9900
503,Bradyn Oliver,1915/11/16,7120 Elmdale,Hartford,06109,Connecticut,612 586 9431
901,Paula Pace,1934/03/30,7720 Dan Ryan 51st St,Laredo,78081,Texas,671 196 6572
757,Alexa Walker,2002/02/25,9909 Kennedy Damen Av,Tempe,85017,Arizona,626 164 3150
236,Benson Buckner,1977/04/08,860 Kiona,Evansville,47766,Indiana,513 662 5786
386,Carlos Jensen,1956/10/13,8665 Sawyer,San Bernardino,92308,California,440 354 5449
214,Sariyah Walsh,1953/05/29,4929 Kennedy Randolph St,Boston,02192,Massachusetts,567 440 6810
356,Julien Mclaughlin,1946/01/04,3652 Lake Shore Dr Ramp,Las Vegas,89945,Nevada,702 540 5511
402,Sasha Clements,1929/02/23,9142 Brennan,Tempe,85007,Arizona,434 970 1281
191,Malik Monroe,1927/04/16,2544 Evelyn,Boise City,83985,Idaho,740 827 1622
624,Heidi Perry,1956/05/10,9188 Octavia,Cleveland,44504,Ohio,407 882 3939
478,Charles Holman,1906/06/07,2323 Holbrook,Spokane,99274,Washington,681 597 8246
931,Jewel Robles,1926/07/12,442 St Helen,Modesto,95317,California,315 170 9101
247,Bella Spears,1977/02/10,3751 Kennedy Ontario St Nb,Worcester,01650,Massachusetts,419 238 8015
239,Enzo Fox,1934/10/14,9795 Ontario Feeder Express Lanes,Savannah,31388,Georgia,661 870 5687
692,Kasen Michael,1927/04/21,7109 Eisenhower Morgan St,Elizabeth,07281,New Jersey,575 447 7978
870,Zoey Bernard,1998/12/26,5571 Juneway,Bellevue,98052,Washington,310 920 5166
522,Ariella Lawson,1941/11/26,4284 Iowa,Hartford,06195,Connecticut,213 340 1106
199,Mayson Leonard,1914/01/08,2426 Jarlath,Albuquerque,87878,New Mexico,515 616 0413
714,Carlie Beach,1926/05/02,1648 14th,Moreno Valley,92558,California,843 220 6469
347,Giada Austin,1995/03/20,5113 Arbour,Peoria,61583,Illinois,567 896 6318
585,Derick Medina,1912/03/15,3007 Wilton,Manchester,03105,New Hampshire,937 998 8075
429,Legend Velazquez,1934/08/18,205 Eastwood,Tulsa,74562,Oklahoma,947 661 4149
575,Arian Hodges,1999/12/19,6351 Doty,Riverside,92529 ,California,630 355 4870
309,Robert Salinas,1927/07/12,9721 Armour,Chesapeake,23355,Virginia,301 930 3039
674,Lincoln Alvarez,1913/06/12,3962 Garland,St. Louis,63774,Missouri,810 974 2983
375,Brooklynn Lopez,1936/03/08,5602 State Line,Cleveland,44743,Ohio,303 360 5314
927,Jaylyn Lindsay,1942/06/28,4606 Besly,North Las Vegas,89851 ,Nevada,973 677 1271
913,Amirah Patton,1938/02/27,7052 Wacker Sb Lsd Lower,Seattle,98131,Washington,419 230 7039
352,Peyton Bennett,1978/05/14,270 New,Milwaukee,53461,Wisconsin,608 516 4164
475,Greyson Robertson,2003/12/24,8295 Patton,Springfield,01121,Massachusetts,207 923 6412
994,Mallory Bradley,1948/01/14,799 Evelyn,Milwaukee,53459,Wisconsin,831 850 8069
74,Saniya Alvarado,2001/05/18,5741 Harvard,San Francisco,94493,California,832 770 2230
947,Leon Jones,1913/07/28,1557 Bryn Mawr,Jackson,49221,Mississippi,864 914 6140
300,Nancy Crane,1975/09/05,8577 Komensky,Honolulu,96776,Hawaii,508 513 2701
255,Ellen Hicks,1907/08/03,2088 Kedzie,Chattanooga,37906,Tennessee,941 401 3592
852,Braylee Jones,2009/11/06,7138 119th,Bakersfield,93705,California,435 103 4963
579,Theo Rosario,2007/12/29,9806 Eisenhower Sacramento Av,Arlington,76488,Texas,801 740 6009
742,Jagger Bonner,1953/07/01,8923 Hastings,Salt Lake City,84016,Utah,828 196 5538
933,Korbin Whitehead,1960/03/10,6647 Fifth,Chesapeake,23343,Virginia,907 732 0921
299,Yamilet Calhoun,1981/10/27,3697 Paris,Richmond,23259,Virginia,682 987 3121
260,Legend Owen,1984/04/25,2937 Minerva,Manchester,03107,New Hampshire,614 241 7105
264,Casey Stein,1923/04/19,8296 Dan Ryan 83rd St,San Francisco,94802,California,276 995 9676
858,Kinsey Wall,1939/07/14,6495 Arcade,Montgomery,36176 ,Alabama,573 564 9292
987,Dominick Marsh,1959/08/21,3136 Melody,Durham,27939 ,North Carolina,707 493 7428
81,Izabella Caldwell,1920/04/08,4717 Central,Colorado Springs,80011,Colorado,787 961 5501
95,Haleigh Gould,1973/07/05,1663 Olcott,Honolulu,96583,Hawaii,408 930 2539
216,Matteo Duran,1901/09/14,1632 Young,Clarksville,37019,Tennessee,325 180 3060
811,Evan Franklin,1956/12/05,8633 Oleander,Baton Rouge,70522,Louisiana,931 715 2528
108,Mikaela English,1926/02/11,737 Mcleod,Thornton,80232,Colorado,256 861 9012
335,Bethany Ramsey,1998/01/23,3470 Stevenson King Dr,San Francisco,94248,California,201 872 5223
120,Brian Osborn,2015/03/24,6376 Ionia,Cedar Rapids,52227,Iowa,770 239 8020
709,Ryann Rodriquez,1962/04/04,9050 Montrose Harbor,Chandler,85235,Arizona,810 598 0314
111,Lydia Peck,1929/04/07,8529 Cregier,Buffalo,14210,New York,908 463 2877
237,Conrad Levy,1958/03/14,8937 Meredith,Bellevue,98040,Washington,908 219 0271
830,Hayes Sawyer,1914/06/02,641 Chicago Skyway Indianapolis Av,Irvine,92662,California,769 304 5375
745,Dalia Rowland,1947/03/17,8120 Olcott,Norfolk,23515,Virginia,814 353 1450
756,Sienna Crosby,1962/03/11,1287 Burnham,Joliet,60401,Illinois,701 853 1679
451,Dominik Alford,1983/03/25,9906 Holden,Murfreesboro,37113,Tennessee,918 287 6627
787,Devin Webster,1990/01/09,2404 Olympia,Irvine,92627,California,601 283 0312
487,Jermaine Santiago,1994/05/31,9296 Lsd 47th St,Hollywood,33000,Florida,810 268 6929
355,Donovan Pugh,1998/11/04,3660 I55 Damen St,Indianapolis,46381,Indiana,425 422 8312
758,Brynn May,1949/10/08,6674 Lsd Lawrence Av,Atlanta,30286,Georgia,843 945 6730
470,Kamden Riley,1934/09/26,4808 Nickerson,Albuquerque,87248,New Mexico,915 349 7258
856,Kody Zimmerman,1967/05/22,4574 Grover,Albuquerque,87254,New Mexico,563 374 8115
701,Jonathon Mcfadden,1918/10/31,9500 Marble,Norman,73029,Oklahoma,702 383 3710
776,Kenya Moses,2016/02/02,4146 Lovejoy,Corpus Christi,78033,Texas,330 967 1296
387,Janessa Head,1964/12/19,722 Loyola,Memphis,38259,Tennessee,907 815 3082
542,Miles Roth,1998/05/19,5004 Loomis,Nashville,37116 ,Tennessee,206 494 9996
926,Darien Curry,1949/12/15,9953 Willow,Kansas City,66083,Kansas,617 789 4692
311,Wyatt Bright,1984/05/07,6608 Homewood,Sioux Falls,57059,South Dakota,814 154 3807
233,Charlie Kirkland,2001/03/11,3971 Keokuk,Houston,70776,Texas,312 853 9859
769,Emmett Robbins,1984/03/18,4620 Poplar,Glendale,85018,Arizona,813 788 8353
676,Salvador Trujillo,2008/08/14,5307 Wayman,Olathe,66032,Kansas,810 122 5613
380,Matteo Benton,2014/01/04,7222 Wacker Ramp,Chandler,85200,Arizona,678 513 4971
526,Kash Williamson,1994/12/12,1481 95th,Los Angeles,90499,California,316 680 5981
546,Brock Medina,1931/04/09,2756 Quincy,Fort Lauderdale,33736,Florida,630 815 1789
262,Jerry Rosales,1905/01/02,3054 Dan Ryan I57,Durham,27089 ,North Carolina,319 211 2950
620,Rowan Martin,1955/08/06,1759 Kennedy Ob Jfk Express Lanes,Provo,84076,Utah,972 778 5464
712,Adonis Trujillo,1941/01/29,5707 Thompson,Winston-salem,27106,North Carolina,832 173 3732
663,Kelly Guy,1971/10/15,9928 Margate,Houston,70077,Texas,520 990 4520
726,Princess Forbes,1985/05/05,248 Woodlawn,Phoenix,85579,Arizona,339 150 5035
544,Bree Thompson,1926/04/12,3085 Haddon,Hollywood,33048,Florida,202 755 7975
883,Amelia Collier,1929/11/13,2688 Dowagiac,Gilbert,85206,Arizona,662 257 4189
483,Lilah Cantu,1989/04/15,8690 Oakenwald,Allentown,18154,Pennsylvania,612 256 7827
73,Alayah Chen,1923/03/15,5350 Lacey,Naperville,60486,Illinois,507 501 7061
232,Kole Alvarado,1963/06/16,7648 Ibsen,Elizabeth,07235,New Jersey,731 556 7465
931,Lucian Kim,1997/11/12,2629 Cheltenham,Montgomery,36107 ,Alabama,828 448 0981
145,Easton Maldonado,2002/09/24,6180 Banks,Philadelphia,19648,Pennsylvania,847 735 5611
130,Ali Avila,1974/10/31,4275 Irving Park,Colorado Springs,80818,Colorado,610 354 4855
262,Kristen Jennings,1925/11/12,4781 Givins,Kent,98042,Washington,816 799 0681
14,Kelsey Sanders,1902/02/02,913 Mccook,St. Louis,63653,Missouri,424 330 8501
26,Sky Patton,2006/12/01,7018 Estes,Tucson,85890,Arizona,231 733 9132
746,Raphael Duke,1911/01/29,1797 Pleasant,Irvine,92603,California,334 495 1793
209,Lucille Ramsey,1956/10/11,9564 Madison,San Jose,95234,California,848 503 5014
845,Izabella Quinn,1911/09/24,5299 Hartland,Raleigh,27086 ,North Carolina,916 451 2736
292,Selena Floyd,1930/05/23,2017 Damen,Boston,02094,Massachusetts,646 805 9357
199,Kylee Rodriquez,1976/02/04,5211 Waldron,Virginia Beach,23429,Virginia,501 602 0978
733,Reid Pierce,1949/08/05,967 90th,Chula Vista,91988,California,561 265 8133
294,Corbin Weeks,2000/04/06,1755 High Bridge,Jacksonville,32731,Florida,352 530 1841
64,Anders Tanner,2016/07/17,7614 Upperlevelt1,Richmond,23267,Virginia,541 389 1223
855,Aliyah Carrillo,1963/01/24,4185 Lawndale,Durham,27822 ,North Carolina,954 327 5596
195,Houston Stout,1948/12/10,7528 Poe,Long Beach,90731 ,California,719 806 0264
372,Jorge Holloway,1989/01/16,3023 Waller,Irving,75028,Texas,859 145 5129
126,Monica Swanson,1920/03/25,7246 Kennedy Adams St,Bakersfield,93679,California,936 522 2195
227,Marissa Hall,1922/12/16,7792 Stetson Lower,Henderson,89070,Nevada,707 315 3967
918,Conner Hinton,1971/07/04,8848 Clifford,Worcester,01665,Massachusetts,518 380 2617
587,Marisa Massey,1913/11/05,9765 Lake,Kent,98005,Washington,626 720 9847
245,Lennon Walton,1935/02/08,2878 Benton,Phoenix,85981,Arizona,317 652 7686
686,Marlon Bridges,1935/10/14,5650 Paxton,Washington,20134,District Of Columbia,864 216 7683
530,Jayden Robles,1904/01/11,594 Watkins,Philadelphia,19059,Pennsylvania,607 773 3571
163,Princess Roberts,1937/04/21,2233 Tom,Manchester,03109,New Hampshire,763 786 0154
6,Kyron Willis,1902/07/09,2175 Des Plaines River,Columbus,43683,Ohio,870 455 8435
125,Gabriel Murphy,1918/02/07,8462 Pavilion Plaza,Lincoln,68962 ,Nebraska,575 529 0238
451,Jonas Delaney,1970/09/02,9354 Tankfarm,Greensboro,27495,North Carolina,859 721 7555
487,Mikaela Everett,2004/10/09,5834 Eisenhower Central Av,Long Beach,90717 ,California,508 190 3743
655,Kiera Golden,1976/08/15,1361 Seymour,Coral Springs,33065,Florida,301 270 6805
920,Kaylie Vaughn,1980/05/31,555 Luella,Miami,33039,Florida,609 807 9494
358,Hassan Dickson,1942/09/22,36 Oglesby,Fresno,93047,California,209 857 1736
584,Giada Newton,1918/09/24,6529 Farrar,Denver,80631,Colorado,808 140 2320
691,Will House,1939/07/18,5907 Allport,Stamford,06994,Connecticut,872 529 0901
505,Derrick Gilliam,1954/06/24,307 Monticello,Honolulu,96877,Hawaii,406 819 9058
488,Kareem Daniel,1936/03/04,5467 Ohio,Stockton,95162 ,California,208 767 6314
220,Luciano Keller,1923/12/19,1490 Schick,San Diego,92998,California,712 977 5059
7,Skyla Flores,1994/09/01,9284 Barry,Irvine,92612,California,516 182 3435
879,Jenna Case,2016/12/02,4166 Ottawa,Dallas,75780,Texas,707 976 1601
906,Luciana Cortez,2012/02/05,2551 Recreation,Yonkers,10712,New York,631 188 2552
623,Juliet Hanson,2003/01/25,1203 62nd,Pittsburgh,15453,Pennsylvania,724 555 1014
54,Jaidyn Velazquez,1924/06/03,8175 Princeton,Miami,33105,Florida,409 225 4600
255,Cristian Combs,1986/09/21,7431 University,San Diego,92118,California,989 731 9934
271,Beatrice Patterson,1959/07/14,5860 Kenton,Baton Rouge,70825,Louisiana,470 790 6100
540,Juliette Gould,1972/03/29,1823 I55 Damen Av,Rochester,14607,New York,830 439 3202
961,Waylon Patrick,1908/05/09,9229 Burton,Fresno,93815,California,740 134 3330
999,Conner Rush,1996/04/09,999 44th,Sacramento,95286,California,715 671 4197
365,Gunner Doyle,1914/03/10,184 Alexander,Charlotte,28673,North Carolina,917 450 5939
676,King Logan,1972/04/22,3630 Dan Ryan 31st St,Toledo,43724,Ohio,386 174 8295
725,Ali Williamson,2002/05/23,1683 Myrtle,New York,10968,New York,214 310 0162
872,Aryanna Irwin,1938/08/03,4818 Marketplace Access,Louisville,40357,Kentucky,616 421 5212
500,Emmy Petty,1939/02/06,550 Kennedy Ohio Feeder,Albuquerque,87492,New Mexico,901 372 4098
221,Malcolm Little,1963/04/15,1548 Homewood,Greensboro,27464,North Carolina,681 394 7520
438,Myla Velasquez,1970/03/12,6797 Gordon,Atlanta,30007,Georgia,972 635 7369
408,Raelynn Dickson,1954/06/12,1697 Commodore Whalen,Lubbock,79730,Texas,747 186 3632
66,Corban Pacheco,1909/05/29,7080 Seymour,Peoria,85328,Arizona,510 340 1578
450,Maximo Daniels,1975/01/16,3133 Riverside,Cary,27519,North Carolina,801 659 5964
119,Marcus Gallagher,1972/11/29,3542 Lawrence,Plano,75228,Texas,539 230 2556
93,Londyn Mccray,1952/06/03,7772 60th,Detroit,48256,Michigan,917 575 9077
793,Fatima Vaughn,1929/01/10,1937 West Circle,Fremont,94554,California,760 973 6882
974,Uriel Baxter,1922/06/01,543 Campus,Long Beach,90780 ,California,501 658 7197
65,Melissa Montoya,1915/11/17,932 Jerome,Bakersfield,93643,California,412 529 1832
789,Lucian Luna,2014/03/26,3700 Ellis,St. Louis,63457,Missouri,562 591 5921
868,Ruben Baird,1979/08/10,4186 Bonaparte,Tallahassee,32372,Florida,317 703 9434
420,Kyan Jenkins,1991/05/20,277 Monitor,Elizabeth,07230,New Jersey,616 214 3432
626,Jaliyah Emerson,1907/02/12,6744 South Water Lower,Stamford,06959,Connecticut,773 778 0646
575,Sarah Maxwell,1911/12/29,6204 125th,Garland,75969,Texas,607 183 5739
805,Wendy Best,2013/04/21,9147 Altgeld,Bridgeport,06652,Connecticut,916 521 1993
880,Mustafa Nichols,1978/02/17,4032 Throop,Portland,97427,Oregon,419 745 4239
108,Legend Little,1973/07/31,6587 Marketplace Access,Tallahassee,32301,Florida,740 760 9319
909,Cailyn Tillman,1980/09/25,1386 Gole,Oxnard,93031,California,718 351 1587
965,Annabell Hall,1946/12/21,872 Mcauley,Reno,89526,Nevada,480 191 2418
575,Angela Whitney,1996/09/18,5826 Stephen A Douglas,Montgomery,36160 ,Alabama,435 966 3602
949,Davon Carney,1934/12/19,6400 Veterans,Mesa,85399,Arizona,920 344 7748
691,Sonia Leblanc,2001/10/18,8897 Streeter,Murfreesboro,37175,Tennessee,925 415 7758
824,Ainsley Terry,1990/08/27,821 Rhodes,Springfield,65743,Missouri,407 836 0267
694,Arielle Cross,1973/05/29,5686 Oak,Clarksville,37004,Tennessee,972 124 9308
521,Jacob Bonner,2009/03/08,8489 Nixon,Augusta,30943,Georgia,651 166 1659
477,Leia Guerra,1967/05/29,3719 Lieb,Milwaukee,53771,Wisconsin,260 659 6936
523,Bryson Knapp,1999/02/07,4942 New England,Garland,75228,Texas,732 997 5328
416,Esmeralda Barr,1983/10/11,7816 Edens,Virginia Beach,23232,Virginia,812 774 6095
827,Jolene Gill,1949/09/28,1734 Mcdowell,Paterson,07576,New Jersey,440 898 8468
680,Sullivan Caldwell,1992/12/27,8654 Lockwood,Seattle,98214,Washington,971 416 2854
873,Kamila Watkins,1916/08/30,8883 Julia,Yonkers,10786,New York,805 925 9790
578,Linda Salazar,1965/01/11,7806 Superior,Norman,73070,Oklahoma,530 170 6891
974,Aron Cobb,1983/06/22,9269 Payne,Provo,84032,Utah,848 722 7663
233,Gage Shannon,1950/02/01,1794 Eisenhower Homan Av,Oakland,94156,California,618 435 2907
844,Billy Buckner,1969/10/17,3019 Draper,Gainesville,32676,Florida,434 750 7128
403,Aidan England,1941/09/04,9965 Edens Wilson Av,Springfield,01134,Massachusetts,937 254 8833
660,Samiyah Noble,2004/02/06,4035 Gregory,Scottsdale,85055,Arizona,228 742 4172
704,Urijah Blanchard,1917/02/23,3917 Calhoun,Spokane,99207,Washington,417 370 2542
669,Caden Holder,1914/07/04,8197 Haussen,St. Paul,55066,Minnesota,713 623 9150
142,Dangelo Solis,1957/01/26,1705 Newberry,Oakland,94475,California,214 450 7375
999,Brodie Hammond,1948/04/06,8563 71st,Hollywood,33071,Florida,954 509 3098
413,Jenny Kelley,1944/07/21,5014 Indianapolis,Worcester,01664,Massachusetts,620 668 9555
986,Alyvia Price,1903/01/21,7378 14th,Baton Rouge,70366,Louisiana,813 122 4779
344,Johanna Livingston,1935/04/25,2376 Evelyn,Long Beach,90793 ,California,779 393 4632
756,Mikaela Oneil,1982/06/17,9503 Cornelia,Syracuse,13221,New York,442 895 1431
580,Jaycee Shepard,1929/12/23,6062 Museum,Mobile,36671,Alabama,717 271 7733
953,Karma Herring,1993/08/02,9038 Lake Shore,Louisville,40082,Kentucky,319 971 3657
851,Eliana Mayo,1967/11/23,3257 Thomas,Fort Lauderdale,33509,Florida,731 587 6688
603,Charlie Ryan,1999/03/21,287 Henke,Minneapolis,55038,Minnesota,918 816 4017
3,Addyson Patel,1981/09/12,393 Churchill,Spokane,99229,Washington,318 570 3320
26,Mohammed Phillips,1997/12/15,9028 Marble,Milwaukee,53675,Wisconsin,330 912 7084
414,Sky Suarez,1965/10/28,6532 Museum Campus,Hialeah,33084,Florida,408 784 4082
219,Brody Read,1963/11/11,1538 Panama,St. Petersburg,33743,Florida,229 843 0005
213,Eugene Whitney,2003/08/12,2366 Everell,Akron,44394,Ohio,206 393 7869
36,Alejandro Neal,1973/07/16,6686 Higgins,Virginia Beach,23491,Virginia,208 540 3744
151,Landyn Montoya,1929/03/31,5454 Fairview,Virginia Beach,23581,Virginia,302 204 7668
984,Dallas Maxwell,2007/10/23,1778 Bliss,Tacoma,98020,Washington,678 120 9512
425,Talon Reyes,1921/09/16,6903 River Walk,Nashville,37016 ,Tennessee,603 569 7101
391,Layla Moon,1991/07/04,2899 Bross,Milwaukee,53664,Wisconsin,215 852 3655
789,Zain Booth,1980/03/22,4974 Dan Ryan I57,Syracuse,13261,New York,505 665 4795
713,Benjamin Johns,1982/11/04,6862 Jasper,Evansville,47737,Indiana,213 438 5598
15,Giovani Horn,1953/11/09,6691 Richland,Fontana,92336,California,202 192 8757
598,Anderson Cardenas,1941/04/01,6952 Seipp,Long Beach,90780 ,California,651 858 3097
911,Katie Gilmore,1967/11/18,9428 Bosak,Raleigh,27769 ,North Carolina,646 100 1995
215,Brenden Francis,1995/01/16,9357 Eisenhower Canal,Columbus,31923,Georgia,650 292 2254
562,Kinley Oconnor,1979/05/22,8985 34th,Birmingham,35070,Alabama,909 833 0120
954,Zander Nelson,1971/11/16,4205 Kerbs,Buffalo,14215,New York,260 231 1639
95,Cain Kennedy,1918/10/26,8276 Lsd Moe Dr,San Bernardino,92345,California,843 836 3052
596,Abbie Mcclure,1953/05/28,4664 Maplewood,Richmond,23212,Virginia,217 722 8000
824,Alejandro Robertson,1966/01/23,9677 Ross,Aurora,60567,Illinois,573 973 5375
53,Chaya Dale,1924/12/14,5270 Anthony,Buffalo,14266,New York,939 535 3304
5,Rex Benton,1904/04/20,6915 Groveland Park,Chattanooga,37919,Tennessee,432 202 5235
19,Jerome Hale,1967/09/11,2766 North Shore,Arlington,76757,Texas,661 223 9745
276,Kaylyn Ford,1922/10/18,9620 Kennedy Monroe St,Tulsa,74019,Oklahoma,956 316 0520
818,Devon Sampson,1961/02/10,7063 Nelson,Joliet,60451,Illinois,541 632 3155
152,Kamron Riddle,1989/05/12,1023 Tom,Albuquerque,87770,New Mexico,847 915 2001
180,Zoey Mcdonald,2016/01/05,1788 Berenice,Newark,07126,New Jersey,919 664 4644
116,Haven Mccormick,1964/03/23,1010 Goodman,Denver,80814,Colorado,425 324 3083
51,Theodore Hines,1902/11/09,9098 Elmdale,Provo,84036,Utah,585 226 2818
131,Omar French,1947/11/28,2446 Henry,Montpelier,05688,Vermont,419 226 8154
10,Braylen Daniel,2008/02/26,9908 Oakwood,Tacoma,98000,Washington,270 176 7401
817,Junior Fisher,1929/10/11,8327 Dan Ryan 18th St,Fort Collins,80580,Colorado,202 644 2470
969,Matias Lowe,2010/08/22,4398 Kedzie,Plano,75964,Texas,681 443 0431
709,Ronnie Shepard,1959/12/14,1143 Kennedy Washington Bl,Elizabeth,07226,New Jersey,970 440 6239
99,Natalie Ellis,1907/08/23,9427 State,Greensboro,27407,North Carolina,310 152 6840
530,Maliah Kelley,2014/03/05,9402 Hobbie,Joliet,60449,Illinois,410 726 5877
900,Avery Cash,1999/12/17,7221 Lehmann,Greensboro,27440,North Carolina,810 980 1446
214,Alec Aguilar,1950/03/28,4106 Point,Albuquerque,87498,New Mexico,714 183 6458
6,Steve Benjamin,1921/06/29,7101 Ford,Tacoma,98061,Washington,254 795 2108
774,Ivanna Roach,2014/07/23,5901 Lawndale,Oakland,94009,California,301 993 4533
250,Abril Stark,1972/12/17,5841 Ob Northwest,Santa Ana,92608,California,779 174 0659
150,Skye Boyer,1982/02/16,4170 Richmond,Corpus Christi,78600,Texas,318 850 8181
50,Nelson Mayer,1985/04/09,8074 Washburne,Gainesville,32668,Florida,612 427 0081
